179.8295	-37.7394	10	5.2	2021-03-04T15:20:22.980
-179.8876	-37.7313	10	5	2021-03-04T15:28:16.956
167.3326	-14.4334	173.35	6.1	2021-03-04T16:53:11.134
-177.8398	-29.6768	43	7.4	2021-03-04T17:41:23.369
-177.6051	-29.7191	10	5	2021-03-04T17:51:11.506
-177.2442	-29.9746	10	5.3	2021-03-04T17:59:10.403
-177.207	-29.6679	10	5.1	2021-03-04T18:07:47.401
22.1157	39.7865	10	5.8	2021-03-04T18:38:19.385
-177.175	-29.7282	10	5	2021-03-04T19:06:34.591
-177.1777	-29.7069	10	5.1	2021-03-04T19:13:09.552
21.9795	39.8812	10	5.5	2021-03-04T19:23:51.986
179.6013	-37.6672	10	5.2	2021-03-04T19:25:57.743
-177.2794	-29.7228	28.93	8.1	2021-03-04T19:28:33.177
-177.1779	-29.7555	10	5.6	2021-03-04T19:35:52.994
-176.8599	-28.036	10	5.4	2021-03-04T19:38:17.266
-176.8865	-29.2617	10	5.2	2021-03-04T19:40:52.742
-176.9336	-28.8876	10	5.4	2021-03-04T19:43:45.890
-177.4478	-29.5606	10	5.7	2021-03-04T19:46:16.966
-176.8064	-29.6382	10	5.1	2021-03-04T19:50:26.676
-176.778	-29.1131	10	5	2021-03-04T20:00:14.125
-177.1612	-28.733	10	5.1	2021-03-04T20:04:53.917
-176.7873	-28.9814	10	5.5	2021-03-04T20:20:44.073
-176.9387	-30.0074	10	5.1	2021-03-04T20:24:14.691
-176.6895	-28.3867	10	6.1	2021-03-04T20:25:06.405
-177.2831	-28.6009	10	5.4	2021-03-04T20:27:43.589
-177.1064	-29.4846	10	5.2	2021-03-04T20:31:06.990
-179.9206	-37.74	10	5.6	2021-03-04T21:04:00.622
-177.1249	-29.3952	10	5.8	2021-03-04T21:04:06.276
-179.9817	-37.2764	10	5	2021-03-04T21:08:03.404
-176.9974	-29.0268	10	5	2021-03-04T21:14:02.131
-176.6385	-29.5179	10	5	2021-03-04T21:15:39.819
-177.1269	-28.4535	10	5.1	2021-03-04T21:46:01.674
-177.0332	-29.1878	10	5.2	2021-03-04T22:00:05.052
-176.7115	-28.6071	10	5.5	2021-03-04T22:05:56.451
-177.1333	-30.0499	10	5.8	2021-03-04T22:33:45.433
-176.7186	-28.5323	10	5.2	2021-03-04T22:40:29.573
-176.6342	-28.338	10	5.8	2021-03-04T22:41:05.542
-176.494	-28.4897	10	5.4	2021-03-04T22:44:38.140
-176.5467	-28.6605	10	5.2	2021-03-04T22:45:43.628
-176.5251	-28.8266	10	5.6	2021-03-04T22:55:38.411
-176.6248	-29.7407	10	5.4	2021-03-04T23:11:17.375
-176.6801	-28.5168	24	6.5	2021-03-04T23:12:59.961
-176.4753	-28.6797	10	5.5	2021-03-04T23:34:54.575
-177.2501	-29.6682	10	5.6	2021-03-04T23:37:09.885
-177.2685	-29.2031	10	5.1	2021-03-04T23:41:55.667
-176.98	-29.3443	10	5.1	2021-03-04T23:52:53.167
-176.6967	-27.8213	10	5	2021-03-05T00:02:57.512
-177.0845	-29.1782	10	5.5	2021-03-05T00:19:39.321
-176.5484	-29.0144	10	5.9	2021-03-05T00:28:19.006
-176.8503	-29.1622	10	5.2	2021-03-05T00:49:18.657
-177.1047	-30.1831	10	5.2	2021-03-05T00:54:37.635
-177.3762	-30.047	10	5.6	2021-03-05T00:58:27.732
-177.1102	-29.6096	10	5	2021-03-05T01:07:34.183
-14.6589	-1.3349	10	5	2021-03-05T01:08:32.869
-177.0049	-29.577	10	5.3	2021-03-05T01:42:41.953
-176.5168	-28.7589	10	5.3	2021-03-05T01:45:15.288
-176.7496	-28.9198	10	5.2	2021-03-05T01:54:29.471
-176.7753	-29.0728	10	5.2	2021-03-05T01:59:48.880
-176.5578	-28.749	17	6.3	2021-03-05T02:30:36.279
-176.5987	-28.2977	10	5.3	2021-03-05T02:43:12.943
-176.4726	-28.75	10	5	2021-03-05T02:47:12.888
-176.6065	-28.3773	10	5.4	2021-03-05T02:49:50.536
-176.4137	-28.2979	10	5.2	2021-03-05T02:53:09.184
-176.6597	-29.4053	10	5.1	2021-03-05T03:18:46.805
-176.5979	-28.6254	10	5.6	2021-03-05T03:21:38.943
-176.6741	-28.7606	10	5.6	2021-03-05T03:33:20.944
-176.598	-28.8013	10	5.7	2021-03-05T03:41:31.043
-176.9716	-28.8426	10	5.2	2021-03-05T03:44:08.933
-176.7007	-29.6096	10	5.2	2021-03-05T03:53:04.510
-177.0144	-29.3196	10	5.1	2021-03-05T04:01:57.006
-176.4911	-28.6205	10	5.3	2021-03-05T04:16:25.861
-178.0591	-28.3741	10	5.3	2021-03-05T04:20:59.492
-177.9094	-28.3951	10	5	2021-03-05T04:32:22.992
-176.4146	-28.6804	10	5.1	2021-03-05T04:39:10.006
-176.8455	-29.5324	10	5	2021-03-05T05:04:25.434
-176.4636	-28.8131	10	5	2021-03-05T05:36:18.894
-118.9568	-54.9878	10	5	2021-03-05T05:39:12.930
-176.7823	-29.3274	10	5.1	2021-03-05T06:05:52.397
-176.5425	-28.568	10	5.1	2021-03-05T07:19:55.312
-177.1545	-30.1739	10	5.4	2021-03-05T07:23:18.387
99.2329	-1.7567	25	5.6	2021-03-05T07:32:55.148
70.1482	-4.0052	10	5.1	2021-03-05T08:13:01.901
-176.1259	-29.5019	15	6	2021-03-05T08:13:41.003
-176.8072	-28.8471	10	5.3	2021-03-05T10:00:02.326
-177.1892	-29.5289	10	5.2	2021-03-05T13:00:45.816
-176.4021	-28.8125	10	5	2021-03-05T13:59:13.456
-176.6099	-28.8983	14	6.2	2021-03-05T14:24:52.717
-177.5262	-30.1854	10	5	2021-03-05T15:00:46.295
179.7019	-37.5196	10	5	2021-03-05T15:42:46.181
-176.7896	-28.8435	10	5.3	2021-03-05T16:20:20.049
-176.4934	-28.854	10	5	2021-03-05T17:13:45.644
179.9529	-37.682	10	5.1	2021-03-05T17:44:15.690
-176.5992	-29.0005	10	5	2021-03-05T18:01:27.407
-176.606	-28.44	16	5.5	2021-03-05T18:57:21.193
-177.3014	-30.27	10	5.5	2021-03-05T19:34:53.073
-177.7331	-28.3725	10	5.8	2021-03-05T19:37:08.171
-177.7339	-28.2393	10	5.7	2021-03-05T19:40:35.260
179.9748	-37.8209	10	5	2021-03-05T19:56:12.051
-176.4777	-29.7272	10	5.3	2021-03-05T20:20:43.364
-177.0249	-30.1475	11	5.8	2021-03-05T20:26:35.720
-177.2666	-30.2962	10	5	2021-03-05T20:45:08.907
-176.3306	-29.5949	10	5.1	2021-03-05T20:52:41.510
-178.3354	-28.9915	10	5.3	2021-03-05T21:10:09.483
179.7415	-37.6848	10	5.3	2021-03-05T21:33:22.858
-176.8373	-30.6196	10	5	2021-03-05T21:47:20.480
-175.9522	-28.4891	10	5.1	2021-03-05T22:25:01.168
-177.0627	-30.0882	10	5.1	2021-03-05T22:34:50.289
179.6541	-37.4967	10	5.1	2021-03-05T22:37:11.053
-176.8895	-28.8909	16.94	5.1	2021-03-05T23:17:31.456
-176.8496	-29.941	10	5	2021-03-05T23:48:28.759
179.6992	-37.2153	10	5.1	2021-03-05T23:58:22.384
179.5947	-37.5763	13	6.3	2021-03-06T00:16:22.226
-176.2747	-28.5565	10	5.2	2021-03-06T00:22:11.339
-176.1772	-29.4184	9.33	5.1	2021-03-06T00:25:47.331
-176.3633	-29.1383	10	5	2021-03-06T00:25:59.148
-178.2978	-28.4273	10	5.2	2021-03-06T00:40:41.138
179.5488	-37.2089	10	5	2021-03-06T00:52:01.250
-176.8152	-29.3615	10	5	2021-03-06T01:07:03.721
-178.1985	-28.8956	10	5	2021-03-06T01:23:51.677
179.841	-37.3	10	5.1	2021-03-06T02:03:17.042
179.6216	-37.1562	10	5.1	2021-03-06T03:20:32.859
-176.8036	-29.9349	10.4	5.5	2021-03-06T03:59:46.539
157.5675	50.8612	62.86	5.1	2021-03-06T05:58:01.592
-179.8372	-37.5977	10	5.3	2021-03-06T06:05:46.979
-178.011	-28.4763	10	5.8	2021-03-06T07:02:24.237
-177.0093	-28.6453	10	5.6	2021-03-06T07:16:19.959
-177.0009	-28.6263	10	6.1	2021-03-06T07:16:29.302
-178.1653	-28.4138	10	5.3	2021-03-06T07:17:53.299
-178.1626	-28.4727	10	5.5	2021-03-06T07:20:29.615
-177.5973	-28.4402	10	5.2	2021-03-06T07:21:53.676
-177.1684	-30.0848	10	5	2021-03-06T07:30:13.334
-176.7965	-29.8499	10	5.1	2021-03-06T08:23:57.094
-177.9035	-28.3891	10	5.4	2021-03-06T09:38:02.711
-177.7664	-28.4217	10	6.2	2021-03-06T10:34:47.134
-177.8739	-28.3565	15	6.2	2021-03-06T12:05:23.693
-176.9055	-28.907	10	5.4	2021-03-06T12:12:04.828
-177.7886	-28.3628	10	5.3	2021-03-06T12:21:04.387
-177.8183	-28.2666	10	5.4	2021-03-06T13:03:46.648
-177.6283	-28.2896	10	6.1	2021-03-06T13:12:05.497
-176.8682	-29.0051	10	5.4	2021-03-06T14:41:23.150
10.2158	-1.2034	10	5.2	2021-03-06T17:08:53.572
-176.9279	-30.2103	9	5.7	2021-03-06T17:13:13.490
-175.7677	-29.447	10	5.5	2021-03-06T17:32:45.924
144.408	21.0825	10	5.2	2021-03-06T18:16:11.257
144.441	21.0971	10	5.5	2021-03-06T18:18:33.634
142.6755	28.0636	10	5.1	2021-03-06T18:31:35.329
171.8595	-22.5871	35	5.1	2021-03-06T18:47:13.082
144.3647	20.8917	10	5.7	2021-03-06T18:51:12.619
144.7484	20.8752	10	5	2021-03-06T18:52:52.444
179.7479	-37.8601	10	5.1	2021-03-06T19:48:28.630
-177.8428	-28.4325	10	5.1	2021-03-06T20:09:35.509
144.5405	21.0223	10	5	2021-03-06T20:28:37.142
-177.9786	-28.4814	10	5.1	2021-03-06T20:45:18.055
-176.3085	-28.4007	10	5.2	2021-03-06T21:42:50.553
-176.4821	-28.4947	10	5.1	2021-03-06T21:47:39.946
-176.7491	-29.1797	10	5.2	2021-03-06T23:08:08.918
-177.7768	-28.3845	17.82	5.6	2021-03-06T23:30:05.375
144.4354	21.0645	10	5	2021-03-06T23:37:14.483
-176.8046	-29.39	10	5	2021-03-07T00:25:30.085
179.9544	-37.0849	10	5.2	2021-03-07T00:40:11.440
144.4884	21.0598	10	5	2021-03-07T01:03:08.552
130.7664	-5.6896	84.1	5.1	2021-03-07T01:22:13.867
-177.7722	-28.4182	10	5	2021-03-07T01:54:20.073
-176.589	-28.4674	8	5.5	2021-03-07T01:55:10.322
-22.1748	64.0185	10	5.3	2021-03-07T02:01:28.903
-176.5472	-28.3356	10	5.2	2021-03-07T02:07:12.134
-177.1489	-28.4729	10	5	2021-03-07T03:26:16.805
-176.5717	-29.2219	11	5.6	2021-03-07T04:10:26.921
179.7824	-37.2027	10	5.1	2021-03-07T04:36:41.565
179.6258	-37.1739	15.36	5.6	2021-03-07T04:54:00.819
179.8964	-37.621	10	5	2021-03-07T04:56:30.832
-179.9579	-37.1515	10	5.1	2021-03-07T07:04:09.967
-178.0058	-32.3938	11	5.6	2021-03-07T07:56:19.690
179.752	-37.4193	10	5.2	2021-03-07T08:19:26.970
-176.7562	-29.5049	10	5	2021-03-07T08:30:56.476
-177.8124	-28.3167	10	5.1	2021-03-07T09:35:29.002
-176.7459	-29.008	10	5.1	2021-03-07T10:55:25.319
-178.3192	-32.424	10	5.2	2021-03-07T11:19:20.538
-176.6651	-29.2429	10	5.3	2021-03-07T11:24:56.533
-176.3111	-28.7434	10	5.4	2021-03-07T14:48:11.776
-10.1087	-48.4934	10	5	2021-03-07T15:02:50.049
-176.4416	-28.4982	10	5	2021-03-07T16:40:41.871
-176.6035	-28.8002	10	5	2021-03-07T16:53:13.828
179.8294	-37.4491	10	5	2021-03-07T18:25:30.036
-179.6998	-37.7943	10	5	2021-03-07T18:37:37.526
-177.0074	-28.5583	10	5.1	2021-03-07T19:28:48.049
179.5354	-37.972	10	5.3	2021-03-07T22:51:40.312
-176.9376	-29.6847	10	5.2	2021-03-07T23:30:42.239
-177.0667	-29.4759	10	5.4	2021-03-07T23:33:43.838
-176.8923	-29.5783	10	5.8	2021-03-07T23:56:54.289
-178.4574	-32.9363	10	5	2021-03-08T00:16:32.355
-176.7905	-29.5864	10	5.1	2021-03-08T00:23:52.881
-176.3277	-29.5375	10	5	2021-03-08T01:49:10.736
-177.0033	-28.8219	10	5.1	2021-03-08T03:20:22.644
-176.7521	-30.4232	10	5.1	2021-03-08T05:27:28.111
-177.0343	-29.5814	10	5	2021-03-08T06:08:46.737
-176.8133	-29.6472	10	5.2	2021-03-08T08:44:31.418
-177.6489	-28.2196	10	5.4	2021-03-08T12:03:04.757
-69.9055	-32.2039	106.66	5.2	2021-03-08T12:48:07.329
101.0083	-4.4209	10	5	2021-03-08T12:56:34.253
-177.2344	-29.6667	10	5	2021-03-08T14:45:09.000
-176.7343	-28.5531	10	5	2021-03-08T14:56:26.903
-177.5358	-29.4312	54.09	5	2021-03-08T17:04:38.980
-177.0442	-28.3997	10.77	5	2021-03-08T17:25:13.108
-177.0696	-29.5672	10	5.1	2021-03-08T19:36:30.720
-176.6928	-29.4105	10	5.2	2021-03-08T21:21:41.602
-176.998	-29.7314	10	5.1	2021-03-08T21:53:46.546
-176.0944	-28.8661	10	5.2	2021-03-08T23:51:37.390
167.4451	-17.8329	10	5.2	2021-03-09T08:24:54.502
148.5726	-9.9462	10	5	2021-03-09T18:48:16.599
-75.8849	-8.9346	114.92	5.1	2021-03-09T19:16:29.056
67.1159	-9.3257	10	5.3	2021-03-09T21:46:20.243
10.3754	-0.9881	8	5.3	2021-03-09T23:07:55.730
-178.583	-32.9875	10	5.1	2021-03-10T02:12:25.673
-22.1554	64.0363	10	5.1	2021-03-10T03:14:40.216
153.0538	-4.5633	58.18	5.1	2021-03-10T16:24:32.213
-178.4256	-33.188	6.09	5.1	2021-03-10T20:07:41.032
-177.6158	-20.156	488	5.9	2021-03-10T20:12:37.734
-178.4728	-33.1413	10	5.2	2021-03-10T23:44:47.519
-176.9073	-29.5088	10	5.1	2021-03-11T02:14:49.322
171.957	-22.7067	35	5	2021-03-11T02:26:04.450
179.8082	-37.2644	10	5	2021-03-11T04:27:41.589
119.4352	15.609	10	5	2021-03-11T07:24:36.993
179.9885	-37.5901	10	5.1	2021-03-11T09:01:07.986
-179.5763	-38.0059	10	5	2021-03-11T12:00:49.201
-26.6331	-56.3524	53.1	5.1	2021-03-11T13:08:26.094
-66.9585	-24.3321	141.43	5.2	2021-03-11T21:54:36.308
178.3896	-25.1558	541	5.8	2021-03-12T00:03:19.178
167.9117	-15.9574	162.34	5.3	2021-03-12T01:03:51.059
138.3708	-4.6982	12	5.5	2021-03-12T01:16:16.996
138.2909	-4.7072	10	5.2	2021-03-12T01:18:22.122
-178.1582	-32.2259	10	5.1	2021-03-12T02:19:39.677
174.3924	-22.392	16	5.9	2021-03-12T08:54:13.200
179.8116	-37.648	10	5.1	2021-03-12T10:29:54.898
22.0875	39.8931	7	5.6	2021-03-12T12:57:50.878
146.7094	-5.7641	52.97	5.1	2021-03-12T14:42:59.549
126.4194	4.9082	67.36	5.1	2021-03-12T20:14:04.638
-28.5127	-50.1737	10	5.1	2021-03-13T01:38:45.480
164.5361	54.8361	10	5	2021-03-13T05:40:04.030
-179.95	-34.4908	56.51	5	2021-03-13T06:00:09.680
-85.7402	11.4127	162.65	5	2021-03-13T07:57:56.828
179.5294	-37.7451	10	5.4	2021-03-13T11:54:59.744
-177.8541	-29.8599	34	5.9	2021-03-13T14:05:01.180
-176.6326	-28.1496	14	5.9	2021-03-13T21:21:58.484
-176.4653	-28.1995	10	5.4	2021-03-13T21:24:31.644
-177.2048	-29.814	10	5	2021-03-14T00:40:15.881
-176.4007	-27.1171	10	5.2	2021-03-14T05:00:20.197
167.504	-17.3752	10	5.1	2021-03-14T09:10:27.032
167.5544	-17.3734	10	5.2	2021-03-14T09:14:12.647
-29.4818	-59.8709	10	6	2021-03-14T12:05:13.433
56.8186	28.1249	45.04	5	2021-03-14T12:54:10.799
-29.745	-59.531	10	5.5	2021-03-14T13:35:32.729
-22.138	64.039	10	5.3	2021-03-14T14:15:26.688
152.6626	-4.5627	54	5.2	2021-03-15T11:41:37.480
-176.8272	-29.2181	14.15	5.3	2021-03-15T19:28:46.867
139.7703	36.1742	56.38	5	2021-03-15T19:56:17.641
-176.754	-29.3758	10	5.2	2021-03-15T20:44:35.025
-176.8863	-29.3351	10	5.1	2021-03-15T21:31:59.703
-176.9157	-29.6479	10	5	2021-03-16T03:13:33.180
-178.1116	-27.4191	10	5.3	2021-03-16T12:48:25.382
163.1803	54.7368	13.23	6.6	2021-03-16T18:38:21.233
129.6807	-6.6522	153.64	5.1	2021-03-16T19:08:35.153
163.0697	54.9987	10	5	2021-03-16T19:22:19.595
163.025	54.7196	17.91	5.4	2021-03-16T19:51:28.131
69.1482	-1.7939	10	5.6	2021-03-17T00:04:58.789
-85.2754	-40.7768	10	5.7	2021-03-17T00:12:49.546
154.9082	-6.3516	61.4	5.1	2021-03-17T00:57:22.513
141.6127	37.6781	45.92	5	2021-03-17T08:28:48.740
128.3103	2.2695	93.57	5	2021-03-17T16:20:49.569
134.9473	-8.4928	10	5	2021-03-17T17:37:52.923
5.2014	36.9206	8	6	2021-03-18T00:04:06.697
163.5077	54.7005	10	5.3	2021-03-18T00:09:35.589
5.3143	36.9107	10	5	2021-03-18T00:17:05.186
163.221	54.8741	10	5.1	2021-03-18T02:21:57.392
163.3884	54.8635	10	5.1	2021-03-18T02:48:29.746
133.9246	-4.1517	10	5.2	2021-03-18T07:54:25.858
155.5812	-9.6116	10	5.1	2021-03-18T22:14:43.747
155.5841	-9.5605	5	5.5	2021-03-18T23:39:41.759
155.5672	-9.5127	10	5.1	2021-03-19T01:20:07.369
155.4911	-9.578	10	5.2	2021-03-19T01:54:26.236
160.3733	55.2993	10	5.3	2021-03-19T03:16:32.453
92.9151	31.9246	8	5.7	2021-03-19T06:11:27.112
-176.6816	-28.1477	10	5	2021-03-19T16:47:09.680
166.8566	-14.5864	19.94	5	2021-03-19T17:57:26.362
-177.1099	-30.2931	10	5	2021-03-19T18:09:43.559
178.673	-35.4845	173.23	5.6	2021-03-19T18:52:43.663
-27.2794	47.2964	8	5.7	2021-03-20T01:49:17.930
-98.8402	16.6386	10	5.7	2021-03-20T03:06:30.644
-175.8866	-24.6511	20.18	5.6	2021-03-20T05:09:36.243
150.3275	-59.618	10	6	2021-03-20T05:19:31.864
141.6477	38.4515	43	7	2021-03-20T09:09:43.966
126.9274	0.9715	27.09	5.4	2021-03-20T15:02:30.776
156.2384	49.0702	10	5.2	2021-03-20T15:26:41.381
83.4724	34.7094	15.11	5.2	2021-03-20T15:30:22.365
171.6859	-23.1154	10	5.5	2021-03-20T15:42:38.252
112.6992	-50.3367	10	5	2021-03-20T19:12:10.440
145.6869	16.8263	176.17	5.2	2021-03-20T19:41:01.714
-92.6047	14.0649	35	5.1	2021-03-21T05:02:07.371
-63.9885	-19.4931	599.02	5.3	2021-03-21T14:17:16.542
163.304	54.869	10	5	2021-03-21T21:13:12.913
-71.3594	3.9157	10	5	2021-03-22T04:37:41.986
92.9084	31.9664	10	5	2021-03-22T17:23:35.795
-178.303	-27.5948	10	5	2021-03-22T17:41:11.253
112.5236	-50.2974	10	5	2021-03-23T07:39:58.094
166.8101	-14.448	10	5	2021-03-23T12:40:05.565
3.6847	79.5523	10	5.4	2021-03-23T14:08:53.334
81.1623	41.8177	10	5.3	2021-03-23T21:14:18.821
-176.637	-28.9464	10	5.1	2021-03-25T03:40:36.278
178.4296	-26.0862	590.83	5.5	2021-03-25T03:57:21.023
171.634	-22.9625	10	5.2	2021-03-25T07:08:08.039
-60.7286	16.7936	19	5.8	2021-03-26T04:51:38.911
112.7209	-50.4205	10	5	2021-03-26T08:29:41.750
155.1269	-7.3923	10	5.1	2021-03-26T15:46:07.621
92.6692	27.6289	29.81	5	2021-03-26T19:02:07.884
-161.6284	-62.5337	10	5.7	2021-03-26T21:03:27.944
-161.2037	-62.3787	10	5.5	2021-03-26T21:12:13.539
125.0872	26.1379	153	5.9	2021-03-26T22:02:16.801
112.6437	-50.1552	10	5.1	2021-03-26T22:59:37.627
-4.472	71.3779	10	5.2	2021-03-27T06:59:58.581
127.1188	1.4979	128.21	5.2	2021-03-27T09:46:13.201
16.0496	42.4479	7	5.5	2021-03-27T13:47:55.266
140.2781	33.6313	40	5.7	2021-03-28T00:26:55.782
-28.8088	43.6963	10	5.9	2021-03-28T23:01:46.562
102.6262	-4.5491	59.62	5.2	2021-03-29T04:13:18.615
-58.4763	13.8695	10	5.2	2021-03-29T06:35:09.187
156.1069	-7.021	60.36	5.3	2021-03-29T07:43:38.700
87.6921	34.3549	8	5.5	2021-03-29T17:27:23.269
146.0835	21.3178	10	5.2	2021-03-29T19:42:54.923
146.091	21.4194	10	5.1	2021-03-29T19:45:33.262
-133.0858	72.2987	10	5.2	2021-03-30T00:06:09.563
140.5227	-53.7799	10	5	2021-03-30T09:24:18.032
-106.0368	-35.3756	10	5.5	2021-03-30T21:35:48.696
100.3687	51.1814	14.2	5.2	2021-03-31T00:01:27.334
-176.2984	-29.1942	10	5.1	2021-03-31T04:05:58.267
-47.2796	-60.3299	10	5	2021-03-31T06:52:03.322
-47.2914	-60.2789	10	5.2	2021-03-31T06:53:32.713
-12.6464	-6.5982	10	5.2	2021-03-31T10:09:00.270
56.2582	14.4988	10	5.1	2021-03-31T19:16:22.782
143.8474	11.9924	10	5.1	2021-03-31T21:19:53.930
-177.6758	-29.961	20	6.4	2021-04-01T09:56:37.651
126.7058	3.6042	40.27	5.4	2021-04-01T10:12:24.572
-179.3796	-21.8006	595	6	2021-04-01T15:11:18.213
-26.2372	-59.5764	54.47	5.1	2021-04-01T22:02:20.766
-177.4672	-30.0234	10	5.6	2021-04-01T22:10:11.321
-76.9434	7.4576	40.95	5	2021-04-02T22:44:02.938
-7.843	-58.0139	10	6.6	2021-04-03T01:16:39.454
128.1558	-5.1251	326	5.9	2021-04-03T18:42:01.078
67.6317	-8.7907	10	5.6	2021-04-03T20:26:00.608
-82.076	-42.5343	10	5.2	2021-04-04T01:20:05.980
14.6631	-19.8215	6	5.4	2021-04-04T01:41:02.137
-25.3966	0.6553	10	5	2021-04-04T11:02:28.641
-16.7729	-40.8336	10	5	2021-04-04T16:35:33.211
-178.0265	-30.3789	10	5.1	2021-04-04T17:25:50.006
-108.6576	24.0532	10	5.4	2021-04-04T18:43:27.187
170.8038	-21.8463	97.8	5.4	2021-04-05T01:42:43.289
179.6324	-37.46	24	6.1	2021-04-05T07:37:52.937
88.9412	27.1863	10	5.2	2021-04-05T15:19:57.976
-176.7154	-29.1145	10	5	2021-04-05T18:41:25.871
-176.8696	-29.5013	10	5	2021-04-05T19:35:22.769
-8.1625	-57.9769	10	5.2	2021-04-05T20:31:51.028
-176.6053	-28.9632	10	5.2	2021-04-06T07:37:22.941
-176.9115	-29.4361	14	5.7	2021-04-06T08:16:16.512
-176.7107	-29.7196	10	5.3	2021-04-06T10:07:46.750
45.9925	35.6618	10	5.2	2021-04-06T15:12:25.756
126.5496	5.9056	100.3	5.1	2021-04-06T20:08:48.000
92.9137	31.8686	10	5	2021-04-06T21:48:35.301
153.9685	-3.6629	427.55	5.6	2021-04-07T05:13:15.056
-176.6124	-29.0489	18	6.1	2021-04-07T09:53:29.653
-176.6926	-29.0177	10	5.1	2021-04-07T10:26:51.786
-176.7002	-28.8137	10	5.4	2021-04-07T10:42:05.407
-176.4012	-28.9735	10	5.1	2021-04-07T13:34:57.174
-176.4594	-28.8249	13	5.7	2021-04-07T18:48:01.315
-176.44	-28.8637	10	5.2	2021-04-07T19:43:01.233
-176.6367	-28.8418	7	5	2021-04-07T19:58:41.184
-176.316	-29.0279	10	5.1	2021-04-08T01:00:39.948
169.4855	-18.5091	264.08	5.2	2021-04-08T01:13:46.798
122.3595	2.9106	542.63	5	2021-04-08T05:26:53.444
-107.6679	-34.7306	10	5.4	2021-04-08T10:25:16.726
-148.5799	63.2011	80.1	5.5	2021-04-08T17:10:18.671
171.766	-23.2574	10	5.1	2021-04-09T12:51:28.903
129.4062	29.2909	10	5.2	2021-04-09T22:07:30.246
169.2482	-20.0722	52.22	5.1	2021-04-10T04:15:54.048
129.8486	29.1432	17.65	5.1	2021-04-10T06:52:10.378
112.5054	-8.5707	67	6	2021-04-10T07:00:15.484
-58.336	-62.4006	8.36	5.6	2021-04-10T07:14:01.721
129.5271	29.2951	10	5.1	2021-04-10T07:36:25.315
124.6443	4.1322	300	6.1	2021-04-10T09:30:43.305
145.7329	-3.444	9	6	2021-04-10T11:38:31.523
112.469	-8.3613	113.16	5.1	2021-04-10T23:54:58.851
104.5961	-6.2729	70.82	5	2021-04-11T10:44:46.490
-176.9769	-29.867	10	5	2021-04-11T14:40:08.984
147.1488	18.013	14.44	5.1	2021-04-11T18:57:59.184
128.598	2.7772	231.06	5.1	2021-04-12T02:26:26.372
142.9138	22.7004	160.59	5.2	2021-04-12T03:08:36.213
-177.828	-30.5758	18.64	5.2	2021-04-12T05:26:14.302
129.4965	29.3324	10	5.2	2021-04-12T14:01:48.019
65.2189	-18.715	10	5.2	2021-04-12T20:43:18.726
172.1694	-22.7429	10	5.2	2021-04-12T22:44:32.927
-17.3918	0.0976	10	5	2021-04-13T06:06:00.380
126.1055	0.612	36.34	5.2	2021-04-13T15:47:32.921
126.7622	5.8655	48.96	5	2021-04-13T18:38:48.092
27.0593	36.5325	5.7	5.3	2021-04-13T20:28:02.233
125.2068	-0.1311	46.5	5.1	2021-04-14T00:25:27.775
-100.9602	1.8614	10	5.7	2021-04-14T04:33:29.094
106.0265	-7.0761	45.72	5	2021-04-14T06:28:42.017
96.6432	0.1975	8.99	5.6	2021-04-14T10:55:14.687
141.5893	12.4334	10	5	2021-04-15T04:44:47.809
171.5799	53.5767	11.38	5.3	2021-04-15T08:33:41.109
117.0405	-10.4175	19	5.4	2021-04-15T10:36:22.131
147.2045	17.9152	11.99	5	2021-04-16T00:23:17.494
116.9849	-10.2439	19.31	5.4	2021-04-16T03:42:05.194
-179.3472	-21.7163	577.73	5.4	2021-04-16T16:40:30.394
-177.7661	-30.4136	10	5	2021-04-16T20:00:18.880
126.7347	3.5769	35	5.4	2021-04-16T20:55:11.523
-176.4756	-28.4343	10	5.1	2021-04-16T22:13:10.970
95.4554	5.1405	99.23	5	2021-04-17T01:04:53.575
145.9543	21.4897	10	5.1	2021-04-17T01:27:21.611
160.3819	54.2392	83.15	5	2021-04-17T15:45:23.002
27.096	36.4064	9.98	5	2021-04-17T17:08:00.786
141.95	38.3481	41	5.6	2021-04-18T00:29:11.489
141.8817	38.2543	31.43	5.6	2021-04-18T00:29:25.095
-58.5207	-62.3521	10	5.1	2021-04-18T02:15:15.477
50.6784	29.7531	8	5.8	2021-04-18T06:41:49.595
94.1955	22.5129	24.67	5.1	2021-04-18T13:24:32.776
121.5649	23.7895	10	5.5	2021-04-18T14:11:38.411
121.5264	23.857	12	5.8	2021-04-18T14:14:36.967
-177.1577	-30.2217	10	5.2	2021-04-18T17:03:39.854
-72.4073	-33.9739	12.76	5.1	2021-04-19T03:18:57.618
-85.3063	1.5464	10	5.3	2021-04-19T04:10:05.828
-72.409	-33.9804	8.84	5.2	2021-04-19T04:11:26.477
127.7426	-7.7259	76	5.2	2021-04-19T07:07:36.433
-72.3656	-33.971	10	5.1	2021-04-19T11:13:28.414
-72.3473	-33.9644	10.34	5	2021-04-19T13:05:26.953
96.5601	0.1831	9	6.1	2021-04-19T23:58:22.503
-83.8983	-42.2108	10	5.3	2021-04-20T02:26:04.690
147.3905	17.5729	10	5	2021-04-20T20:01:27.348
-72.3632	-33.9889	13	5.5	2021-04-22T00:17:15.546
